English,Manx,Notes
"      “I’m a poor man, your Majesty,” the Hatter began, in a trembling voice, “—and I hadn’t begun my tea—not above a week or so—and what with the bread-and-butter getting so thin—and the twinkling of the tea—”","     “Ta mee my ghooinney boght, Ree Ooasle,"" ghow yn Eddeyder as e choraa er craa, ""as cha row ee er ngoaill toshiaght er my hey cha nee ny smoo na shiaghtyn er dy henney — as er y fa dy row yn arran as eeym gaase cho thanney — as lesh y toilshey jeh’n tey—”",
,,
      “The twinkling of the what?” said the King.,      “Lesh y toilshey jeh c’red?” dooyrt y Ree. ,
"      “It began with the tea,” the Hatter replied.","     “Ghow eh toshiaght lesh y tey,” dreggyr yn Eddeyder. ",
“Of course twinkling begins with a T!” said the King sharply. “Do you take me for a dunce? Go on!”,     “Son shickyrys ta toilshey goaill toshiaght lesh T!” dooyrt y Ree dy gear. “Vel uss coontey mish dy ve my volvane? Gow er!”,
"      “I’m a poor man,” the Hatter went on, “and most things twinkled after that — only the March Hare said —”","      “Mish my ghooinney boght,” ren yn Eddeyder goll er, “as va'n chooid smoo dy reddyn soilshean lurg shen — agh dooyrt y Mwaagh Vart —” ",
      “I didn’t!” the March Hare interrupted in a great hurry.,      “Cha dooyrt!” vrish y Mwaagh Vart stiagh siyragh agglagh. ,
      “You did!” said the Hatter.,     “Dooyrt!” dooyrt yn Eddeyder. ,
“I deny it!” said the March Hare.,     “Ta mee gobbal eh!” dooyrt y Mwaagh Vart. ,
"      “He denies it,” said the King: “leave out that part.”","      “T’eh gobbal eh,” dooyrt y Ree: “faag-jee magh y veer shen.” ",
"      “Well, at any rate, the Dormouse said —” the Hatter went on, looking anxiously round to see if he would deny it too: but the Dormouse denied nothing, being fast asleep.","      “Aghterbee, dooyrt y Lugh Vagheragh —” hie yn Eddeyder er as eh jeeaghyn mygeayrt dy h-imneagh dy 'akin jinnagh ish gobbal eh neesht; agh cha dobb y Lugh Vagheragh veg er y fa dy row ee ny cadley dy dowin. ",
"      “After that,” continued the Hatter, “I cut some more bread-and-butter —”","      “Lurg shen,” hie yn Eddeyder er, ""yiarr mee paart dy arran as eeym —”",
      “But what did the Dormouse say?” one of the jury asked.,      “Agh cre dooyrt y Lugh Vagheragh?” vrie nane jeh ny deiney bingey. ,
"      “That I can’t remember,” said the Hatter.","      “Cha noddym cooinaghtyn er shen,” dooyrt yn Eddeyder. ",
"      “You must remember,” remarked the King, “or I’ll have you executed.”","     “Shegin dhyt cooinaghtyn,” dooyrt y Ree, “er nonney bee oo currit gy baase liorym.”",
"     The miserable Hatter dropped his teacup and bread-and-butter, and went down on one knee. “I’m a poor man, your Majesty,” he began.","     Lhig yn Eddeyder treih da'n chappan as arran as eeym echey tuittym, as chroym eh sheese er un ghlioon. ""Ta mee my ghooinney feer voght, Ree Ooasle,"" ghow eh toshiaght. ",
"“You’re a very poor speaker,” said the King.","“T'ou dty loayreyder feer voal,” dooyrt y Ree. ",
"     Here one of the guinea-pigs cheered, and was immediately suppressed by the officers of the court. ","     Er shoh, dyllee nane jeh ny muic rangagh magh er ard dy chur moylley, as dy chelleeragh v’ee er ny smaghtey liorish fir oik ny cooyrtey. ",
"(As that is rather a hard word, I will just explain to you how it was done.","(Er y fa dy nee fockle beggan barb t'ayn, soilsheeym magh dhyt yn aght va shen jeant.",
"They had a large canvas bag, which tied up at the mouth with strings: into this they slipped the guinea-pig, head first, and then sat upon it.)","Va poagey mooar carmeish oc, oddagh ad kiangley seose lesh strengyn ec y veeal: hug ad y vuc rangagh stiagh ayn dy tappee, gour e vullee, as eisht hoie ad er.) ",
"     “I’m glad I’ve seen that done,” thought Alice. ","     “S’mie lhiam dy vaik mee y lheid,"" smooinee Ealish. y bun jeh gys nish."" ",
"“I’ve so often read in the newspapers, at the end of trials,” There was some attempts at applause, which was immediately suppressed by the officers of the court, “and I never understood what it meant till now.”","“Ta mee er lhaih cho mennick ayns ny pabyryn naight, ec y jerrey jeh cooishyn leigh,” Va eab jeant dy chur moylley er ard, agh dy chelleeragh v'eh er ny smaghtey liorish fir oik ny cooyrtey, “as cha ren mee rieau toiggal.”",
"      “If that’s all you know about it, you may stand down,” continued the King.","     “My ta shen ooilley y fys t'ayd er, foddee oo çheet neose,"" ren Ree goll er. ",
"      “I can’t go no lower,” said the Hatter: “I’m on the floor, as it is.”","     “Cha noddym cheet ny s’inshley,” dooyrt yn Eddeyder: “ta mee er y laare ec y traa t’ayn.” ",
"      “Then you may sit down,” the King replied.","      “Foddee oo soie sheese myr shen,” dreggyr y Ree. ",
"     Here the other guinea-pig cheered, and was suppressed.","     Er shoh, voyll y vuc rangagh elley er ard as v'ee er ny smaghtey. ",
"“Come, that finished the guinea-pigs!” thought Alice. ","“Dy jarroo, ta shen cur kione er ny muic rangagh!” smooinee Ealish. ",
“Now we shall get on better.”,“Beemayd goll er ny share nish.”,
"     “I’d rather finish my tea,” said the Hatter, with an anxious look at the Queen, who was reading the list of singers.","     “Bare lhiams cur kione er y tey ayms,” dooyrt yn Eddeyder as eh jeeaghyn dy h-imneagh er y Venrein, va lhaih yn rolley dy arraneyderyn. ",
"      “You may go,” said the King, and the Hatter hurriedly left the court, without even waiting to put his shoes on.","     “Foddee oo goll,” dooyrt y Ree, as daag yn Eddeyder yn chooyrt dy siyragh, gyn eer fuirraghtyn dy chur e vraagyn er. ",
"      “—and just take his head off outside,” the Queen added to one of the officers: but the Hatter was out of sight before the officer could get to the door.","      “— as gow e chione jeh cheu-mooie,” dooyrt y Venrein rish nane jeh ny fir oik; agh va'n Eddeyder ass shilley roish my row y fer oik roshtyn y dorrys. ",
“Call the next witness!” said the King.,     “Cur fys er y nah ’eanish!”  dooyrt y Ree. ,
The next witness was the Duchess’s cook. ,     She coagyrey y Vendiuic va’n nah ’eanish. ,
"She carried the pepper-box in her hand, and Alice guessed who it was, even before she got into the court, by the way the people near the door began sneezing all at once.","V’ee cur lhee y chishteig-phibbyr sy laue eck, as heill Ealish dy kiart quoi v'ayn, eer roish my daink ee stiagh sy chooyrt liorish yn aght va sleih va faggys da'n dorrys goaill toshiaght dy 'treighyrnee ooilley ry cheilley. ",
"      “Give your evidence,” said the King.","      “Abbyr dty ’eanish,” dooyrt y Ree. ",
"      “Shan’t,” said the cook.","     “Cha jirym,” dooyrt y coagyrey. ",
"     The King looked anxiously at the White Rabbit, who said in a low voice, “Your Majesty must cross-examine this witness.”","     Yeeagh y Ree dy h-imneagh er y Chonning Vane, ren gra ayns coraa injil, “Shegin da my Ree Ooasle feyshtyn y chur er yn ’eanishagh shoh.      ",
"      “Well, if I must, I must,” the King said, with a melancholy air, and, after folding his arms and frowning at the cook till his eyes were nearly out of sight, he said in a deep voice, “What are tarts made of?”","      “Dy jarroo, my shegin dou, shegin dou,"" dooyrt y Ree dy trimshagh, as, erreish da v'er filley e roihaghyn as grouigey er y choagyrey derrey va ny sooillyn echey bunnys ass shilley, dooyrt eh ayns coraa dowin, “C'red ta sooanyn jeant ass?” ",
,,
"“Pepper, mostly,” said the cook.","“Pibbyr, son y chooid smoo,” dooyrt y coagyrey.",
"“Treacle,” said a sleepy voice behind her.","“Treagyl,” dooyrt coraa cadlagh cheu-heear jee. ",
"“Collar that Dormouse,” the Queen shrieked out. ",“Gow-jee greim er y Lugh Vagheragh shen!” screeagh y Venrein. ,
“Behead that Dormouse! ,"""Gow-jee y kione jeh'n Lugh Vagheragh shen! ",
Turn that Dormouse out of court! Suppress him! Pinch him! Off with his whiskers!”,Ceau-jee y Lugh Vagheragh magh ass y chooyrt! Cur-jee ish fo smaght! Ming-jee ish! Ersooyl lesh e robaigyn!”,
"For some minutes the whole court was in confusion, getting the Dormouse turned out, and, by the time they had settled down again, the cook had disappeared.","Son paart dy vinnidyn va’n clane chooyrt ayns corvaal as y Lugh Vagheragh goll er ceau magh, as, liorish y traa v’ad reaghit reesht, va'n coagyrey er skellal roee. ",
"      “Never mind!” said the King, with an air of great relief. “Call the next witness.” ","     “S’cummey!” dooyrt y Ree as e imnea feayshlit dy mooar. ""Cur fys er y nah 'eanishagh."" ",
"     And he added in an undertone to the Queen,","     As dooyrt eh neesht, ayns coraa injil rish y Venrein,",
"      “Really, my dear, you must cross-examine the next witness. ","      “Dy firrinagh, veen, shegin dhyts cur feyshtyn er y nah 'eanishagh. ",
It quite makes my forehead ache!”,"Dy jarroo, t’eh cur kione çhing dou!”",
"     Alice watched the White Rabbit as he fumbled over the list, feeling very curious to see what the next witness would be like, ","     Yeeagh Ealish er y Chonning Vane myr v'eh murtaghey lesh y rolley as ish feer pheeikearagh dy 'akin cre goll rish veagh y nah 'eanishagh, ",
"“—for they haven’t got much evidence yet,” she said to herself. Imagine her surprise, when the White Rabbit read out, at the top of his shrill little voice, the name “Alice!”","“ — er y fa nagh vel ad er ngeddyn monney feanish foastagh,” dooyrt ee ree hene. Smooinee er yn yindys haink urree tra lhaih y Chonning Vane magh, ec mullagh e choraa beg ard, yn ennym “Ealish!”",
CHAPTER XII.,CABDYL 12 ,
Alice’s Evidence,Feanish Ealish ,
"      “Here!” cried Alice, quite forgetting in the flurry of the moment how large she had grown in the last few minutes, and she jumped up in such a hurry that she tipped over the jury-box with the edge of her skirt, upsetting all the jurymen on to the heads of the crowd below, ","     “Ayns shoh!” dyllee Ealish magh as ish jarrood dy bollagh sy chorvaal cre cho mooar as v’ee er naase er y gherrit, as lheim ee seose as driss cho mooar urree as dy lhiegg ee bink ny bingey lesh chemmal e rhumbyl as va ooilley fir ny bingey ceaut er king y chionnal heese. ",
"and there they lay sprawling about, reminding her very much of a globe of goldfish she had accidentally upset the week before.","Ayns shen v’ad nyn lhie, sheeynt noon as noal er aght hug cooinaghtyn urree jeh cruinnag dy eeastyn airhey v'ee er lhieggey bun ry skyn dy lhag-haghyrtagh yn chiaghtyn roish shen.",
"     “Oh, I beg your pardon!” she exclaimed in a tone of great dismay, and began picking them up again as quickly as she could, for the accident of the goldfish kept running in her head, and she had a vague sort of idea that they must be collected at once and put back into the jury-box, or they would die.","     “Ogh, gow-jee my leshtal!” dooyrt ee as aggle vooar urree, as ghow ee toshiaght dy hroggal seose ad cho tappee as v’ee abyl, er y fa dy row drogh-haghyrt ny eeastyn airhey soiet sy chione eck, as va eie neuchruinn eck dy beign daue ve çhymsit dy çhelleeragh as currit erash er bink ny bingey, ny yioghe ad baase. ",
"“The trial cannot proceed,” said the King in a very grave voice, “until all the jurymen are back in their proper places — all,” he repeated with great emphasis, looking hard at Alice as he said so.","     “Cha vod y chooish leigh goll er,” dooyrt y Ree ayns coraa feer trome-chooishagh, “derrey vees fir ny bingey erash ayns yn ynnyd chooie oc — gagh nane jeu,” dooyrt eh feer trome as eshyn jeeaghyn dy jeean er Ealish myr v'eh gra shen. ",
"     Alice looked at the jury-box, and saw that, in her haste, she had put the Lizard in head downwards, and the poor little thing was waving its tail about in a melancholy way, being quite unable to move. ","     Yeeagh Ealish er bink ny bingey, as honnick ee dy row ee er chur y Jiolgan Leaghyr stiagh as eshyn gour e vullee kyndagh rish e driss, as va’n red beg boght craa er aght trimshagh as eshyn goit dy bollagh. ",
"She soon got it out again, and put it right; “not that it signifies much,” she said to herself; “I should think it would be quite as much use in the trial one way up as the other.”","Deayshil ee eh dy tappee as hug ee eh ny hassoo dy kiart; ‘s’cummey,’ dooyrt ee ree hene; ‘er lhiam dy beagh eh un red sy chooyrt leigh dy beagh eh bun ry skyn.’ ",
"     As soon as the jury had a little recovered from the shock of being upset, and their slates and pencils had been found and handed back to them, they set to work very diligently to write out a history of the accident, all except the Lizard, who seemed too much overcome to do anything but sit with its mouth open, gazing up into the roof of the court.","     Cho leah’s va’n ving er chowral beggan veih’n atchim jeh goll er ceau bun ry skyn as va nyn sclateyn as pennyn-leoaie er ve feddynit as currit erash daue, ghow ad ayns laue dy screeu feer jeidagh skeeal y drogh-haghyrt, er lhimmey jeh’n Jiolgan Leaghyr, va jeeaghyn dy ve wheesh currit fo haart as nagh dod eh agh soie as e veeal foshlit, blakey seose ayns clea ny cooyrtey. ",
      “What do you know about this business?” the King said to Alice.,      “Cre'n fys t’ayd er y chooish shoh?” dooyrt y Ree rish Ealish. ,
"      “Nothing,” said Alice.","      “Cha nhione dou veg,” dooyrt Ealish. ",
      “Nothing whatever?” persisted the King.,      “Veg?” vrie y Ree ny sodjey. ,
"      “Nothing whatever,” said Alice.","      “Veg,” dooyrt Ealish. ",
"      “That’s very important,” the King said, turning to the jury. ","      “Ta shen feer scanshoil,” dooyrt y Ree as eh çhyndaa gys y ving. ",
"They were just beginning to write this down on their slates, when the White Rabbit interrupted: ",     V’ad goaill toshiaght dy screeu shoh sheese er nyn sclateyn tra vrish y Chonning Vane stiagh: ,
"“Unimportant, your Majesty means, of course,” he said in a very respectful tone, but frowning and making faces at him as he spoke.","“Neu-scanshoil, lhisagh y Ree Ooasle gra, son shickyrys,” dooyrt eh er aght feer arrymagh, agh v’eh grouigey as cur sceau er e eddin ec yn un cheayrt. ",
